property_type,area_type,availability,location,bedroom,area,bath,balcony,price_per_sqft,price,built_up_area
flat,Super built-up  Area,Ready To Move,other,6,2400.0,5,2,3125.0,0.75,2040.0
flat,Built-up  Area,Ready To Move,akshaya nagar,2,900.0,2,1,5000.0,0.45,900.0
flat,Super built-up  Area,Ready To Move,old airport road,2,1075.0,2,2,5581.0,0.6,913.75
flat,Super built-up  Area,Ready To Move,kanakpura road,3,1570.0,3,3,4204.0,0.66,1334.5
flat,Super built-up  Area,Under Construction,hosa road,2,1360.0,2,1,5735.0,0.78,1156.0
flat,Super built-up  Area,Under Construction,hoodi,3,1837.0,3,3,7893.0,1.45,1561.45
flat,Super built-up  Area,Ready To Move,other,2,800.0,2,3,6250.0,0.5,680.0
flat,Super built-up  Area,Ready To Move,yeshwanthpur,3,2500.0,3,3,5520.0,1.38,2125.0
flat,Built-up  Area,Ready To Move,other,2,1113.0,2,2,4133.0,0.46,1113.0
flat,Super built-up  Area,Ready To Move,harlur,2,1197.0,2,1,6516.0,0.78,1017.45
flat,Super built-up  Area,Ready To Move,other,2,1152.0,2,1,4948.0,0.57,979.2
flat,Super built-up  Area,Ready To Move,thigalarapalya,3,2215.0,4,2,7088.0,1.57,1882.75
flat,Super built-up  Area,Ready To Move,thanisandra,2,1098.0,2,1,6193.0,0.68,933.3
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,1550.0,2,2,6323.0,0.98,1317.5
house,Plot  Area,Ready To Move,whitefield,4,1344.0,3,1,9673.0,1.3,1344.0
flat,Super built-up  Area,Ready To Move,other,3,1900.0,2,2,10000.0,1.9,1615.0
flat,Super built-up  Area,Under Construction,jp nagar,2,1300.0,2,1,8385.0,1.09,1105.0
flat,Super built-up  Area,Ready To Move,thanisandra,3,1698.0,3,2,6007.0,1.02,1443.3
flat,Built-up  Area,Ready To Move,kothannur,2,740.0,2,1,4595.0,0.34,740.0
flat,Super built-up  Area,Ready To Move,kanakpura road,2,1339.0,2,2,6348.0,0.85,1138.15
flat,Super built-up  Area,Ready To Move,8th phase jp nagar,3,1605.0,2,2,4050.0,0.65,1364.25
flat,Built-up  Area,Under Construction,other,2,1258.0,2,0,4610.0,0.58,1258.0
flat,Super built-up  Area,Ready To Move,whitefield,2,1135.0,2,2,5110.0,0.58,964.75
flat,Super built-up  Area,Ready To Move,hebbal kempapura,4,3729.0,4,2,10298.0,3.84,3169.65
flat,Built-up  Area,Ready To Move,9th phase jp nagar,4,5000.0,4,3,5800.0,2.9,5000.0
flat,Super built-up  Area,Under Construction,other,2,865.0,2,1,4046.0,0.35,735.25
flat,Super built-up  Area,Under Construction,horamavu agara,2,1090.0,2,1,4220.0,0.46,926.5
flat,Super built-up  Area,Under Construction,other,2,1285.0,2,2,3502.0,0.45,1092.25
flat,Super built-up  Area,Ready To Move,gottigere,2,1075.0,2,2,2791.0,0.3,913.75
flat,Super built-up  Area,Under Construction,9th phase jp nagar,2,1480.0,2,1,5405.0,0.8,1258.0
flat,Super built-up  Area,Ready To Move,other,2,1075.0,2,1,5116.0,0.55,913.75
flat,Super built-up  Area,Under Construction,hennur road,2,1232.0,2,1,7143.0,0.88,1047.2
flat,Built-up  Area,Ready To Move,kalyan nagar,2,1190.0,2,1,5042.0,0.6,1190.0
flat,Super built-up  Area,Under Construction,gunjur palya,3,1033.0,2,2,3098.0,0.32,878.05
flat,Super built-up  Area,Ready To Move,other,2,1160.0,2,2,6466.0,0.75,986.0
flat,Built-up  Area,Ready To Move,other,2,824.0,2,0,7282.0,0.6,824.0
flat,Super built-up  Area,Ready To Move,lb shastri nagar,2,1000.0,2,1,5000.0,0.5,850.0
flat,Super built-up  Area,Ready To Move,other,3,1680.0,3,2,5060.0,0.85,1428.0
flat,Built-up  Area,Ready To Move,other,3,1864.0,3,2,6438.0,1.2,1864.0
flat,Super built-up  Area,Under Construction,thanisandra,2,971.5,2,0,3706.0,0.36,825.775
flat,Super built-up  Area,Ready To Move,yelahanka,3,1282.0,2,2,3822.0,0.49,1089.7
flat,Built-up  Area,Ready To Move,sarjapur  road,3,1565.0,3,2,4984.0,0.78,1565.0
flat,Super built-up  Area,Ready To Move,ulsoor,3,1685.0,4,2,10979.0,1.85,1432.25
flat,Built-up  Area,Ready To Move,other,2,1475.0,2,2,11593.0,1.71,1475.0
flat,Super built-up  Area,Ready To Move,kalyan nagar,3,1800.0,3,2,4722.0,0.85,1530.0
flat,Super built-up  Area,Ready To Move,8th phase jp nagar,3,1269.0,2,3,4019.0,0.51,1078.65
flat,Super built-up  Area,Ready To Move,other,3,1390.0,3,1,8633.0,1.2,1181.5
flat,Built-up  Area,Ready To Move,kengeri,1,600.0,1,1,5833.0,0.35,600.0
flat,Super built-up  Area,Ready To Move,hulimavu,2,1021.0,2,1,7444.0,0.76,867.85
flat,Built-up  Area,Ready To Move,hulimavu,2,1188.0,2,3,3872.0,0.46,1188.0
flat,Super built-up  Area,Ready To Move,hennur,2,1075.0,2,1,4837.0,0.52,913.75
flat,Built-up  Area,Ready To Move,other,4,3500.0,2,1,10000.0,3.5,3500.0
flat,Built-up  Area,Ready To Move,thanisandra,3,1800.0,4,1,6944.0,1.25,1800.0
flat,Super built-up  Area,Ready To Move,kanakpura road,2,1080.0,2,1,3519.0,0.38,918.0
flat,Super built-up  Area,Under Construction,hoodi,2,1258.5,2,0,4688.0,0.59,1069.725
flat,Super built-up  Area,Ready To Move,brookefield,2,1150.0,2,3,6000.0,0.69,977.5
flat,Super built-up  Area,Ready To Move,other,2,1200.0,2,2,3083.0,0.37,1020.0
flat,Built-up  Area,Ready To Move,kaggadasapura,3,1654.0,3,3,4232.0,0.7,1654.0
house,Plot  Area,Under Construction,kanakpura road,4,3170.0,4,3,7886.0,2.5,3170.0
house,Plot  Area,Ready To Move,other,5,1550.0,3,1,16129.0,2.5,1550.0
flat,Built-up  Area,Ready To Move,haralur road,3,1890.0,3,2,4444.0,0.84,1890.0
flat,Built-up  Area,Ready To Move,brookefield,4,3675.0,4,3,4789.0,1.76,3675.0
flat,Super built-up  Area,Ready To Move,5th phase jp nagar,5,4000.0,5,2,4250.0,1.7,3400.0
flat,Super built-up  Area,Ready To Move,bannerghatta road,3,1200.0,2,2,5750.0,0.69,1020.0
house,Plot  Area,Ready To Move,whitefield,5,1500.0,6,3,10333.0,1.55,1500.0
house,Plot  Area,Ready To Move,ramamurthy nagar,3,1330.0,4,1,10526.0,1.4,1330.0
flat,Built-up  Area,Ready To Move,kengeri,3,1230.0,2,2,4228.0,0.52,1230.0
flat,Super built-up  Area,Ready To Move,kaval byrasandra,3,1450.0,3,2,5172.0,0.75,1232.5
flat,Super built-up  Area,Ready To Move,kodichikkanahalli,2,900.0,2,1,3889.0,0.35,765.0
flat,Super built-up  Area,Ready To Move,sarjapur,2,1185.0,2,2,3966.0,0.47,1007.25
flat,Super built-up  Area,Ready To Move,other,3,1645.0,3,2,5775.0,0.95,1398.25
flat,Super built-up  Area,Ready To Move,electronic city,3,1575.0,3,3,6413.0,1.01,1338.75
flat,Super built-up  Area,Ready To Move,rajaji nagar,3,2450.0,3,3,13469.0,3.3,2082.5
flat,Super built-up  Area,Under Construction,whitefield,1,877.0,1,1,6727.0,0.59,745.4499999999999
flat,Super built-up  Area,Ready To Move,whitefield,2,1125.0,2,2,3556.0,0.4,956.25
flat,Built-up  Area,Ready To Move,gollarapalya hosahalli,2,861.0,2,1,3949.0,0.34,861.0
flat,Super built-up  Area,Ready To Move,kaggadasapura,3,1340.0,3,1,4925.0,0.66,1139.0
flat,Super built-up  Area,Ready To Move,electronics city phase 1,3,1530.0,3,3,2614.0,0.4,1300.5
flat,Super built-up  Area,Under Construction,varthur,2,1085.0,2,1,4147.0,0.45,922.25
house,Plot  Area,Ready To Move,other,3,2400.0,4,2,13542.0,3.25,2400.0
flat,Super built-up  Area,Under Construction,panathur,2,1000.0,2,1,6500.0,0.65,850.0
house,Plot  Area,Ready To Move,laggere,2,1200.0,2,0,6250.0,0.75,1200.0
flat,Super built-up  Area,Ready To Move,whitefield,4,2500.0,4,3,6200.0,1.55,2125.0
flat,Built-up  Area,Ready To Move,koramangala,2,1370.0,2,2,9124.0,1.25,1370.0
house,Plot  Area,Under Construction,whitefield,4,4500.0,4,2,8400.0,3.78,4500.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,1173.0,2,2,3922.0,0.46,997.05
flat,Built-up  Area,Ready To Move,other,2,1210.0,2,0,6198.0,0.75,1210.0
flat,Super built-up  Area,Under Construction,other,1,509.0,1,1,3929.0,0.2,432.65
flat,Super built-up  Area,Under Construction,other,2,900.0,2,2,4556.0,0.41,765.0
flat,Built-up  Area,Ready To Move,frazer town,2,1200.0,2,1,6500.0,0.78,1200.0
flat,Built-up  Area,Ready To Move,nagarbhavi,1,710.0,2,2,5634.0,0.4,710.0
flat,Built-up  Area,Ready To Move,bhoganhalli,2,1125.0,2,1,4800.0,0.54,1125.0
house,Plot  Area,Ready To Move,thanisandra,1,1380.0,1,1,4493.0,0.62,1380.0
house,Plot  Area,Ready To Move,other,3,1168.0,3,0,5993.0,0.7,1168.0
flat,Super built-up  Area,Under Construction,panathur,2,1210.0,2,1,6446.0,0.78,1028.5
flat,Super built-up  Area,Ready To Move,begur road,3,1444.0,2,2,4986.0,0.72,1227.4
house,Plot  Area,Under Construction,jigani,3,2400.0,3,2,6208.0,1.49,2400.0
flat,Super built-up  Area,Ready To Move,kasavanhalli,2,1090.0,2,2,5505.0,0.6,926.5
flat,Super built-up  Area,Ready To Move,other,1,700.0,1,1,3714.0,0.26,595.0
flat,Built-up  Area,Ready To Move,whitefield,3,2010.0,3,2,4527.0,0.91,2010.0
flat,Super built-up  Area,Ready To Move,nagarbhavi,3,1850.0,3,2,4865.0,0.9,1572.5
flat,Built-up  Area,Ready To Move,other,3,1650.0,3,0,6667.0,1.1,1650.0
flat,Super built-up  Area,Ready To Move,thanisandra,3,1573.0,3,2,7311.0,1.15,1337.05
flat,Super built-up  Area,Ready To Move,other,1,445.0,1,0,6292.0,0.28,378.25
flat,Built-up  Area,Ready To Move,electronic city,3,1500.0,3,1,4867.0,0.73,1500.0
flat,Super built-up  Area,Under Construction,hennur,3,1482.0,3,1,7422.0,1.1,1259.7
flat,Super built-up  Area,Ready To Move,thanisandra,3,1200.0,2,1,5417.0,0.65,1020.0
flat,Super built-up  Area,Ready To Move,bellandur,2,1050.0,2,2,6857.0,0.72,892.5
flat,Super built-up  Area,Ready To Move,sahakara nagar,3,1500.0,3,2,8333.0,1.25,1275.0
flat,Super built-up  Area,Ready To Move,banashankari,2,1460.0,2,3,4795.0,0.7,1241.0
flat,Built-up  Area,Under Construction,electronic city,2,1020.0,2,1,2843.0,0.29,1020.0
flat,Super built-up  Area,Ready To Move,kudlu gate,3,1656.0,3,2,4831.0,0.8,1407.6
flat,Super built-up  Area,Ready To Move,other,2,1175.0,2,2,4511.0,0.53,998.75
house,Plot  Area,Ready To Move,shivaji nagar,1,3820.0,1,1,8010.0,3.06,3820.0
flat,Super built-up  Area,Ready To Move,kannamangala,2,957.0,2,1,5747.0,0.55,813.4499999999999
flat,Super built-up  Area,Under Construction,hebbal,4,5611.5,4,0,8500.0,4.77,4769.775
flat,Super built-up  Area,Ready To Move,kaggadasapura,3,1280.0,2,2,4375.0,0.56,1088.0
flat,Super built-up  Area,Ready To Move,rachenahalli,3,2721.0,3,2,4153.0,1.13,2312.85
flat,Super built-up  Area,Ready To Move,thanisandra,2,1265.0,2,2,3715.0,0.47,1075.25
flat,Super built-up  Area,Ready To Move,yelahanka,3,1614.0,3,2,5762.0,0.93,1371.9
house,Plot  Area,Ready To Move,other,2,1840.0,1,0,5163.0,0.95,1840.0
flat,Super built-up  Area,Ready To Move,balagere,2,1210.0,2,1,6694.0,0.81,1028.5
flat,Super built-up  Area,Ready To Move,gollarapalya hosahalli,3,1408.0,3,3,4403.0,0.62,1196.8
flat,Super built-up  Area,Ready To Move,other,1,500.0,1,1,4000.0,0.2,425.0
flat,Super built-up  Area,Ready To Move,whitefield,4,3262.0,4,2,7971.0,2.6,2772.7
flat,Super built-up  Area,Ready To Move,jp nagar,1,1050.0,1,1,4190.0,0.44,892.5
flat,Super built-up  Area,Ready To Move,uttarahalli,3,1385.0,2,2,3466.0,0.48,1177.25
flat,Super built-up  Area,Ready To Move,haralur road,3,1255.0,3,2,9163.0,1.15,1066.75
house,Plot  Area,Under Construction,varthur,3,1200.0,3,1,5667.0,0.68,1200.0
flat,Super built-up  Area,Ready To Move,jalahalli,1,615.0,1,1,7480.0,0.46,522.75
flat,Super built-up  Area,Ready To Move,electronic city phase ii,2,1069.0,2,2,4210.0,0.45,908.65
flat,Super built-up  Area,Under Construction,yelahanka new town,4,2095.0,3,1,5203.0,1.09,1780.75
flat,Built-up  Area,Ready To Move,other,3,1350.0,3,1,4444.0,0.6,1350.0
flat,Super built-up  Area,Ready To Move,whitefield,2,1170.0,2,1,3248.0,0.38,994.5
flat,Super built-up  Area,Ready To Move,hormavu,2,1129.0,2,1,3897.0,0.44,959.65
flat,Carpet  Area,Ready To Move,other,2,1100.0,2,2,6364.0,0.7,1210.0
flat,Built-up  Area,Ready To Move,hebbal,2,1100.0,2,2,4545.0,0.5,1100.0
flat,Super built-up  Area,Ready To Move,kammasandra,2,674.0,2,1,4303.0,0.29,572.9
flat,Super built-up  Area,Ready To Move,uttarahalli,3,1627.9,3,2,5406.0,0.88,1383.715
flat,Built-up  Area,Ready To Move,choodasandra,3,3204.0,4,3,12328.0,3.95,3204.0
flat,Super built-up  Area,Ready To Move,kaggadasapura,2,1325.0,2,2,3774.0,0.5,1126.25
flat,Super built-up  Area,Ready To Move,kasavanhalli,2,1100.0,2,1,5909.0,0.65,935.0
flat,Super built-up  Area,Ready To Move,hegde nagar,3,1703.0,3,2,6635.0,1.13,1447.55
flat,Super built-up  Area,Ready To Move,whitefield,2,1205.0,2,1,3320.0,0.4,1024.25
flat,Super built-up  Area,Under Construction,hebbal,2,1088.0,2,2,5607.0,0.61,924.8
flat,Super built-up  Area,Ready To Move,ombr layout,2,1165.0,2,2,7554.0,0.88,990.25
flat,Super built-up  Area,Ready To Move,yelahanka,1,628.0,1,1,3822.0,0.24,533.8
flat,Super built-up  Area,Ready To Move,gottigere,2,1200.0,2,2,4167.0,0.5,1020.0
flat,Super built-up  Area,Ready To Move,shivaji nagar,3,1460.0,2,1,6164.0,0.9,1241.0
flat,Super built-up  Area,Ready To Move,epip zone,2,1343.0,2,2,6404.0,0.86,1141.55
flat,Built-up  Area,Ready To Move,kudlu gate,4,3850.0,6,0,5325.0,2.05,3850.0
house,Plot  Area,Ready To Move,other,4,4300.0,5,2,12791.0,5.5,4300.0
flat,Built-up  Area,Under Construction,electronic city phase ii,2,1125.0,2,1,2578.0,0.29,1125.0
flat,Built-up  Area,Ready To Move,other,1,834.0,1,1,7194.0,0.6,834.0
flat,Built-up  Area,Under Construction,electronic city phase ii,2,1165.0,2,1,2575.0,0.3,1165.0
flat,Super built-up  Area,Under Construction,hormavu,2,1196.0,2,1,3763.0,0.45,1016.6
flat,Built-up  Area,Ready To Move,other,2,760.0,2,1,4868.0,0.37,760.0
flat,Built-up  Area,Ready To Move,hulimavu,1,450.0,1,1,4444.0,0.2,450.0
flat,Super built-up  Area,Ready To Move,yelahanka,1,694.0,1,0,4467.0,0.31,589.9
house,Plot  Area,Ready To Move,indira nagar,4,2400.0,4,2,21875.0,5.25,2400.0
house,Plot  Area,Ready To Move,other,7,2400.0,7,3,14792.0,3.55,2400.0
flat,Super built-up  Area,Ready To Move,gottigere,2,1153.0,2,1,4163.0,0.48,980.05
flat,Super built-up  Area,Under Construction,other,3,1508.0,3,1,4973.0,0.75,1281.8
flat,Built-up  Area,Ready To Move,hennur road,2,1460.0,2,1,5479.0,0.8,1460.0
flat,Super built-up  Area,Ready To Move,5th phase jp nagar,2,1041.0,2,2,5187.0,0.54,884.85
flat,Super built-up  Area,Ready To Move,seegehalli,2,1176.0,2,2,4252.0,0.5,999.6
flat,Built-up  Area,Ready To Move,other,2,999.0,2,3,4505.0,0.45,999.0
flat,Super built-up  Area,Under Construction,hebbal,4,4235.0,4,2,8619.0,3.65,3599.75
flat,Super built-up  Area,Ready To Move,jakkur,3,1760.0,3,2,7898.0,1.39,1496.0
flat,Super built-up  Area,Under Construction,jakkur,4,3467.9,6,3,7180.0,2.49,2947.715
flat,Super built-up  Area,Ready To Move,yelahanka,3,1556.0,3,2,5527.0,0.86,1322.6
flat,Super built-up  Area,Ready To Move,yelahanka new town,2,960.0,2,2,5208.0,0.5,816.0
house,Plot  Area,Ready To Move,mahalakshmi layout,4,1575.0,5,1,10032.0,1.58,1575.0
flat,Super built-up  Area,Ready To Move,other,3,2770.0,4,2,10469.0,2.9,2354.5
flat,Built-up  Area,Ready To Move,kengeri satellite town,2,1030.0,2,2,4854.0,0.5,1030.0
flat,Super built-up  Area,Under Construction,electronic city,2,1152.0,2,1,5642.0,0.65,979.2
flat,Super built-up  Area,Under Construction,hosakerehalli,3,1410.0,2,2,3830.0,0.54,1198.5
flat,Super built-up  Area,Ready To Move,green glen layout,3,1750.0,3,2,6857.0,1.2,1487.5
flat,Built-up  Area,Ready To Move,raja rajeshwari nagar,3,1400.0,2,2,6143.0,0.86,1400.0
flat,Super built-up  Area,Ready To Move,sanjay nagar,2,1150.0,2,3,6261.0,0.72,977.5
flat,Super built-up  Area,Under Construction,hoodi,3,1837.0,3,1,5988.0,1.1,1561.45
flat,Super built-up  Area,Ready To Move,anekal,3,1150.0,3,2,3913.0,0.45,977.5
flat,Built-up  Area,Ready To Move,marathahalli,2,1156.0,2,2,4498.0,0.52,1156.0
flat,Super built-up  Area,Ready To Move,other,1,500.0,1,1,2600.0,0.13,425.0
flat,Super built-up  Area,Ready To Move,other,2,1065.0,2,1,5446.0,0.58,905.25
flat,Super built-up  Area,Ready To Move,hebbal,4,4225.0,6,0,8497.0,3.59,3591.25
flat,Super built-up  Area,Ready To Move,8th phase jp nagar,2,909.0,2,1,4510.0,0.41,772.65
flat,Super built-up  Area,Ready To Move,other,2,1060.0,2,2,3962.0,0.42,901.0
flat,Super built-up  Area,Ready To Move,koramangala,4,3500.0,5,2,12143.0,4.25,2975.0
flat,Super built-up  Area,Ready To Move,yelahanka,2,1050.0,2,2,3143.0,0.33,892.5
flat,Super built-up  Area,Ready To Move,hosakerehalli,3,2480.0,4,1,10685.0,2.65,2108.0
flat,Super built-up  Area,Under Construction,other,3,1250.0,3,2,3360.0,0.42,1062.5
flat,Super built-up  Area,Ready To Move,other,3,1950.0,3,3,6769.0,1.32,1657.5
house,Plot  Area,Ready To Move,other,4,1386.0,3,2,6710.0,0.93,1386.0
flat,Super built-up  Area,Ready To Move,rajaji nagar,3,1725.0,3,3,11594.0,2.0,1466.25
flat,Built-up  Area,Ready To Move,other,3,1374.0,3,2,5240.0,0.72,1374.0
flat,Super built-up  Area,Ready To Move,yelachenahalli,2,1100.0,2,2,5455.0,0.6,935.0
flat,Super built-up  Area,Ready To Move,nagarbhavi,2,1055.0,2,2,5213.0,0.55,896.75
flat,Built-up  Area,Ready To Move,other,1,900.0,1,1,3333.0,0.3,900.0
flat,Super built-up  Area,Ready To Move,electronic city,3,1350.0,3,2,4296.0,0.58,1147.5
flat,Super built-up  Area,Ready To Move,bannerghatta road,3,1625.0,2,3,4615.0,0.75,1381.25
flat,Super built-up  Area,Ready To Move,bannerghatta road,3,1460.0,2,2,5137.0,0.75,1241.0
flat,Built-up  Area,Ready To Move,other,3,1300.0,2,2,5385.0,0.7,1300.0
house,Plot  Area,Under Construction,whitefield,3,1500.0,3,1,4733.0,0.71,1500.0
flat,Built-up  Area,Ready To Move,other,3,1450.0,3,1,4483.0,0.65,1450.0
flat,Super built-up  Area,Ready To Move,ombr layout,2,1050.0,2,3,4571.0,0.48,892.5
flat,Super built-up  Area,Ready To Move,akshaya nagar,3,1884.0,3,3,5202.0,0.98,1601.4
house,Plot  Area,Ready To Move,yelahanka new town,3,2700.0,3,0,12963.0,3.5,2700.0
flat,Super built-up  Area,Under Construction,mysore road,2,980.0,2,1,4592.0,0.45,833.0
flat,Super built-up  Area,Ready To Move,talaghattapura,2,1150.0,2,0,2435.0,0.28,977.5
flat,Built-up  Area,Ready To Move,other,3,1602.0,2,1,4682.0,0.75,1602.0
flat,Super built-up  Area,Ready To Move,harlur,3,1755.0,3,2,6667.0,1.17,1491.75
flat,Super built-up  Area,Ready To Move,other,3,1145.0,2,2,5240.0,0.6,973.25
flat,Super built-up  Area,Ready To Move,bisuvanahalli,3,1075.0,2,1,4651.0,0.5,913.75
flat,Super built-up  Area,Ready To Move,doddathoguru,1,750.0,1,1,3467.0,0.26,637.5
flat,Super built-up  Area,Ready To Move,thanisandra,2,1111.0,2,1,4500.0,0.5,944.35
flat,Built-up  Area,Ready To Move,raja rajeshwari nagar,3,1570.0,3,2,5605.0,0.88,1570.0
flat,Super built-up  Area,Under Construction,sarjapur  road,2,1370.0,2,1,5109.0,0.7,1164.5
flat,Super built-up  Area,Ready To Move,yelahanka new town,1,500.0,1,1,4000.0,0.2,425.0
flat,Built-up  Area,Ready To Move,hulimavu,3,1450.0,3,3,4966.0,0.72,1450.0
flat,Super built-up  Area,Under Construction,other,2,850.0,2,2,3176.0,0.27,722.5
flat,Super built-up  Area,Ready To Move,kudlu gate,2,1215.0,2,1,3704.0,0.45,1032.75
flat,Super built-up  Area,Under Construction,chandapura,2,975.0,2,1,2564.0,0.25,828.75
flat,Super built-up  Area,Ready To Move,other,2,1107.0,2,2,2981.0,0.33,940.95
flat,Super built-up  Area,Ready To Move,frazer town,3,1870.0,3,3,9893.0,1.85,1589.5
flat,Super built-up  Area,Ready To Move,other,3,1200.0,2,1,4583.0,0.55,1020.0
flat,Built-up  Area,Ready To Move,jp nagar,2,1078.0,2,2,4174.0,0.45,1078.0
flat,Super built-up  Area,Ready To Move,horamavu agara,2,1107.8,2,1,3791.0,0.42,941.63
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1309.0,2,3,5348.0,0.7,1112.65
flat,Built-up  Area,Ready To Move,hormavu,2,750.0,2,0,7733.0,0.58,750.0
flat,Built-up  Area,Ready To Move,ananth nagar,2,810.0,2,1,3210.0,0.26,810.0
flat,Super built-up  Area,Ready To Move,hrbr layout,2,1170.0,2,2,6410.0,0.75,994.5
house,Plot  Area,Ready To Move,other,3,4395.0,3,3,5461.0,2.4,4395.0
flat,Super built-up  Area,Under Construction,bellandur,3,1685.0,3,3,5935.0,1.0,1432.25
flat,Super built-up  Area,Under Construction,old airport road,4,2658.0,5,3,7035.0,1.87,2259.3
flat,Super built-up  Area,Ready To Move,whitefield,3,1730.0,3,2,7225.0,1.25,1470.5
flat,Super built-up  Area,Ready To Move,other,2,1210.0,2,2,3306.0,0.4,1028.5
flat,Super built-up  Area,Ready To Move,yelahanka,4,3175.0,4,1,4913.0,1.56,2698.75
flat,Super built-up  Area,Ready To Move,thanisandra,3,1564.0,3,2,6394.0,1.0,1329.4
house,Plot  Area,Under Construction,other,2,1200.0,3,0,6500.0,0.78,1200.0
flat,Built-up  Area,Ready To Move,sarjapur  road,2,1120.0,2,2,4464.0,0.5,1120.0
flat,Super built-up  Area,Ready To Move,other,3,1431.0,3,2,4542.0,0.65,1216.35
flat,Super built-up  Area,Ready To Move,talaghattapura,2,1100.0,2,1,4455.0,0.49,935.0
flat,Built-up  Area,Under Construction,other,3,1286.0,3,1,5210.0,0.67,1286.0
flat,Super built-up  Area,Ready To Move,uttarahalli,3,1270.0,2,1,4331.0,0.55,1079.5
flat,Super built-up  Area,Ready To Move,isro layout,2,1180.0,2,3,4407.0,0.52,1003.0
flat,Super built-up  Area,Ready To Move,gottigere,3,1493.0,2,3,6028.0,0.9,1269.05
flat,Super built-up  Area,Under Construction,old madras road,4,3630.0,6,1,5399.0,1.96,3085.5
flat,Super built-up  Area,Ready To Move,sanjay nagar,2,960.0,2,1,5729.0,0.55,816.0
flat,Super built-up  Area,Ready To Move,marathahalli,2,1230.0,2,2,6504.0,0.8,1045.5
flat,Built-up  Area,Ready To Move,other,9,3200.0,8,1,4062.0,1.3,3200.0
flat,Super built-up  Area,Under Construction,hebbal,4,2790.0,5,3,7097.0,1.98,2371.5
flat,Super built-up  Area,Ready To Move,other,3,1400.0,2,2,3929.0,0.55,1190.0
flat,Super built-up  Area,Ready To Move,jigani,3,1300.0,3,3,4231.0,0.55,1105.0
flat,Super built-up  Area,Ready To Move,other,2,1300.0,2,2,4846.0,0.63,1105.0
house,Plot  Area,Ready To Move,tc palaya,1,1350.0,1,0,4074.0,0.55,1350.0
